ID,Unit Name,Tier,Type,Type2,Race,Chassis,ThreatSpd,ThreatRange,ThreatHP,SrfThreatTotal,SubThreatTotal,AirThreatTotal,tSurfDPS,tSubDPS,tAirDPS,totDPS,maxRange,Vision,Wvision,Intel,Shield,Health,TorpDefRate,Regen,Mass,Energy,BuildTime,Speed,Warnings
UEB4301,HSD Pulse,3,Type,Type2,UEF,Defense,0,0,64.423076923077,64.423076923077,64.423076923077,64.423076923077,0,0,0,0,0,0,0,,16000,750,0,2,2087,22000,2087,0,
UAA0303,Corona,3,Type,Type2,Aeon,unknown,44.202977968433,15.232047236684,8.0769230769231,88.01194828204,8.0769230769231,28.576923076923,410,0,410,410,40,32,0,Radar,0,2100,0,6,660,48000,660,24,
XRC8114,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,0,,0,16000,0,0,5,50,5,0,
XRS0204,Barracuda,2,Type,Type2,Cybran,Navy,0,0,6.9230769230769,6.9230769230769,14.163076923077,6.9230769230769,0,144.8,0,144.8,45,28,36,Sonar,0,1800,0.4,6,1200,12000,1200,4,
UAB0101,Basic Land Factory,1,Type,Type2,Aeon,Structure,0,0,9.2307692307692,9.2307692307692,9.2307692307692,9.2307692307692,0,0,0,0,0,10,0,,0,2400,0,0,240,2100,240,0,
XRC8113,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,0,,0,16000,0,0,5,50,5,0,
UAA0304,Shocker,3,Type,Type2,Aeon,unknown,70.704480120734,111.08249082362,14.615384615385,230.90235555974,14.615384615385,14.615384615385,690,0,0,690,90,32,0,Radar,0,3800,0,6,1900,90000,1900,18,
UEC1907,UEF Black Sun Building,0,Type,Type2,UEF,Structure,0,0,3.8461538461538,3.8461538461538,3.8461538461538,3.8461538461538,0,0,0,0,0,0,0,,0,1000,0,0,5,50,5,0,
URL0306,Deceiver,2,Type,Type2,Cybran,StdLand,0,0,1.7307692307692,1.7307692307692,1.7307692307692,1.7307692307692,0,0,0,0,0,20,0,,0,450,0,2,80,800,80,3,
UEL0208,T2 Engineer,2,Type,Type2,UEF,StdLand,0,0,2.8076923076923,2.8076923076923,2.8076923076923,2.8076923076923,0,0,0,0,0,20,0,Omni,0,730,0,0,240,1450,240,2.1,
URL0301,Support Armored Command Unit,3,Type,Type2,Cybran,Amphib,0,2.4767556482413,136.53846153846,149.0152171867,136.53846153846,179.53846153846,200,0,860,860,60,33,18,Omni,0,35500,0,38,9000,114000,9000,2.4,
XSS0203,Sou-istle,1,Type,Type2,Seraphim,Navy,0.55367872516433,0.14860533889448,2.0769230769231,3.7792071409819,4.5169230769231,2.0769230769231,20,48.8,0,68.8,32,24,25,Sonar,0,540,0.4,3,390,3600,390,4,
URL0105,T1 Engineer,1,Type,Type2,Cybran,StdLand,0,0,0.55769230769231,0.55769230769231,0.55769230769231,0.55769230769231,0,0,0,0,0,18,0,Omni,0,145,0,1,65,300,65,1.7,
XSB1202,Improved Mass Extractor,2,Type,Type2,Seraphim,Structure,0,0,11.538461538462,11.538461538462,11.538461538462,11.538461538462,0,0,0,0,0,0,0,,0,3000,0,1,900,5400,900,0,
UEL0201,Striker,1,Type,Type2,UEF,StdLand,0.17490398068671,0,1.0769230769231,2.4518270576098,1.0769230769231,1.0769230769231,24,0,0,24,20,18,0,,0,280,0,0,70,280,70,3.3,
XSB3304,Sinnatha Hu,3,Type,Type2,Seraphim,Defense,0,0,17.307692307692,17.307692307692,17.307692307692,64.807692307692,0,0,950,950,50,36,0,,0,4500,0,2,1100,10600,1100,0,RackSalvoFiresAfterCharge_ComboWarn,
URB3102,Basic Sonar System,1,Type,Type2,Cybran,Structure,0,0,1.5384615384615,1.5384615384615,1.5384615384615,1.5384615384615,0,0,0,0,0,28,15,Sonar,0,400,0,0,64,544,64,0,
UEB5102,UEF Transport Beacon,0,Type,Type2,UEF,unknown,0,0,0.038461538461538,0.038461538461538,0.038461538461538,0.038461538461538,0,0,0,0,0,0,0,,0,10,0,0,5,50,5,0,
UEB3201,SA2 - 2000,2,Type,Type2,UEF,Structure,0,0,0.19230769230769,0.19230769230769,0.19230769230769,0.19230769230769,0,0,0,0,0,36,0,Radar,0,50,0,1,180,3600,180,0,
XSL0304,Suthanus,3,Type,Type2,Seraphim,StdLand,0,15.930492329488,3.3653846153846,24.095876944872,3.3653846153846,3.3653846153846,96,0,0,96,92,28,0,,0,875,0,1,500,8900,500,2.8,
XAA0306,Solace,3,Type,Type2,Aeon,unknown,0,0,13.076923076923,13.076923076923,23.076923076923,13.076923076923,0,200,0,200,32,32,32,Sonar,0,3400,0,6,1980,66000,1980,18,
XRC8003,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,0,,0,8000,0,0,5,50,5,0,
URS0201,Salem Class,2,Type,Type2,Cybran,Navy,7.5663157084713,16.346587278392,27.5,62.412902986864,30.598823529412,31.1,220,61.976470588235,72,353.97647058824,55,32,24,RadarSonar,0,7150,1,9,2250,15000,2250,4.3,MuzzleSalvoSize_Overridden,
UAL0401,Galactic Colossus,4,Type,Type2,Aeon,Experi,0,104.0239849017,384.61153846154,628.63652336324,384.61153846154,384.61153846154,2800.02,0,0,2800.02,40,42,21,RadarOmni,0,99999,0,28,42500,460000,42500,2.3,
URB3105,Advanced Energy Storage,3,Type,Type2,Cybran,Structure,0,0,11.538461538462,11.538461538462,11.538461538462,11.538461538462,0,0,0,0,0,0,0,,0,3000,0,3,1500,19200,1500,0,
XRC8004,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,0,,0,8000,0,0,5,50,5,0,
XSL0303,Othuum,3,Type,Type2,Seraphim,Amphib,0,3.962809037186,15.384615384615,39.347424421801,20.634615384615,15.384615384615,400,105,0,505,44,30,24,,0,4000,0,3,1200,12000,1200,2.5,
UAB1302,Advanced Mass Extractor,3,Type,Type2,Aeon,Structure,0,0,34.615384615385,34.615384615385,34.615384615385,34.615384615385,0,0,0,0,0,0,0,,0,9000,0,2,4600,31625,4600,0,
UEB1103,Basic Mass Extractor,1,Type,Type2,UEF,Structure,0,0,2.3076923076923,2.3076923076923,2.3076923076923,2.3076923076923,0,0,0,0,0,0,0,,0,600,0,0,36,360,36,0,
UAS0303,Keefer Class,3,Type,Type2,Aeon,Navy,0,0,92.307692307692,92.307692307692,92.307692307692,132.30769230769,0,0,800,800,60,40,32,Radar,0,24000,0,25,6000,40000,6000,4,
UAB1106,Basic Mass Storage,1,Type,Type2,Aeon,Structure,0,0,6.1538461538462,6.1538461538462,6.1538461538462,6.1538461538462,0,0,0,0,0,0,0,,0,1600,0,1,200,1500,200,0,
UEB1104,Mass Fabricator,2,Type,Type2,UEF,Structure,0,0,1.3846153846154,1.3846153846154,1.3846153846154,1.3846153846154,0,0,0,0,0,0,0,,0,360,0,0,100,4000,100,0,
UAB1101,Basic Power Generator,1,Type,Type2,Aeon,Structure,0,0,2.3076923076923,2.3076923076923,2.3076923076923,2.3076923076923,0,0,0,0,0,0,0,,0,600,0,0,90,800,90,0,
UAS0304,Silencer,3,Type,Type2,Aeon,Navy,6.644144701972,104.02373722613,14.423076923077,137.09095885118,14.548076923077,14.423076923077,240,2.5,0,242.5,1536,36,36,Sonar,0,3750,1.2,10,10000,400000,10000,4,
XSC9002,Jammer Crystal,0,Type,Type2,Seraphim,Structure,0,0,19.230769230769,19.230769230769,19.230769230769,19.230769230769,0,0,0,0,0,0,0,,0,5000,0,0,5,50,5,4.5,
URL0103,Medusa,1,Type,Type2,Cybran,StdLand,0,0.81732936391961,0.38461538461538,2.701944748535,0.38461538461538,0.38461538461538,30,0,0,30,36,18,0,,0,100,0,1,40,480,40,2.8,
UEC1301,UEF Administrative Building,0,Type,Type2,UEF,Structure,0,0,5.3846153846154,5.3846153846154,5.3846153846154,5.3846153846154,0,0,0,0,0,0,0,,0,1400,0,0,5,50,5,0,
UAL0205,Ascendant,2,Type,Type2,Aeon,Hover,0,0,3.8461538461538,3.8461538461538,3.8461538461538,11.046153846154,0,0,144,144,40,24,0,,0,1000,0,1,180,800,180,3.3,
URL0104,Sky Slammer,1,Type,Type2,Cybran,StdLand,0,0,0.76923076923077,1.2692307692308,0.76923076923077,1.9692307692308,10,0,24,34,38,20,0,,0,200,0,1,36,180,36,3,
URL0309,T3 Engineer,3,Type,Type2,Cybran,StdLand,0,0,5.4807692307692,5.4807692307692,5.4807692307692,5.4807692307692,0,0,0,0,0,28,0,Omni,0,1425,0,2,625,4400,625,2.6,
UAL0202,Obsidian,2,Type,Type2,Aeon,StdLand,0,0,7.1153846153846,12.115384615385,7.1153846153846,7.1153846153846,100,0,0,100,25,25,0,,1050,800,0,1,465,3800,465,2.8,
BRA0309,Vanisher,3,Type,Type2,Cybran,unknown,4.4085103409763,1.1732000439038,24.038461538462,31.988592975973,24.038461538462,36.038461538462,47.368421052632,0,240,287.36842105263,40,38,0,,0,6250,0,15,1475,34500,1475,12.5,
UEC1901,UEF Black Sun,0,Type,Type2,UEF,Structure,0,0,192.30769230769,192.30769230769,192.30769230769,192.30769230769,0,0,0,0,0,0,0,,0,50000,0,0,5,18200,5,0,
XSB3106,Advanced Mass Storage,3,Type,Type2,Seraphim,Structure,0,0,36.923076923077,36.923076923077,36.923076923077,36.923076923077,0,0,0,0,0,0,0,,0,9600,0,3,1800,13500,1800,0,
XSS0202,Ithalua,2,Type,Type2,Seraphim,Navy,4.8153269905927,25.876551548789,12.5,50.654565106546,12.5,36.666666666667,149.25373134328,0,483.33333333333,634.80928689884,95,36,18,Radar,0,3250,0,5,1200,11700,1200,4.2,RackSalvoFiresAfterCharge_ComboWarn,
UEC1906,UEF Black Sun Crane,0,Type,Type2,UEF,Structure,0,0,3.8461538461538,3.8461538461538,3.8461538461538,3.8461538461538,0,0,0,0,0,0,0,,0,1000,0,0,5,50,5,0,
URL0307,Deviator,3,Type,Type2,Cybran,StdLand,0,0,2.6730769230769,2.6730769230769,2.6730769230769,2.6730769230769,0,0,0,0,0,28,0,,0,695,0,3,160,1600,160,3.4,
XRC2101,QAI Prison Building,0,Type,Type2,UEF,Structure,0,0,3.8461538461538,3.8461538461538,3.8461538461538,3.8461538461538,0,0,0,0,0,0,0,,0,1000,0,0,5,50,5,0,
XSB5202,Iathu-uhthe,2,Type,Type2,Seraphim,Structure,0,0,3.6538461538462,3.6538461538462,3.6538461538462,3.6538461538462,0,0,0,0,0,0,0,,0,950,0,1,175,2100,175,0,
BAA0001,Tempest Defense Drone,0,Type,Type2,UEF,unknown,4.2688121975262,0,5.7692307692308,12.538042966757,8.2692307692308,5.7692307692308,50,50,0,300,30,21,0,,0,1500,0,1,180,1800,180,10,MuzzleSalvoSize_Overridden,
XSB3101,Esel,1,Type,Type2,Seraphim,Structure,0,0,0.038461538461538,0.038461538461538,0.038461538461538,0.038461538461538,0,0,0,0,0,26,0,Radar,0,10,0,0,80,720,80,0,
UAL0001,Armored Command Unit,0,Type,Type2,Aeon,Amphib,0,0,127.69230769231,135.99230769231,127.69230769231,135.99230769231,166,0,166,166,25,26,26,Omni,0,11000,0,10,18000,5000000,18000,1.7,
UEB1105,Basic Energy Storage,1,Type,Type2,UEF,Structure,0,0,1.9230769230769,1.9230769230769,1.9230769230769,1.9230769230769,0,0,0,0,0,0,0,,0,500,0,1,250,1200,250,0,
UAS0305,Mobile Sonar Platform,3,Type,Type2,Aeon,unknown,0.065138673548745,0,5.7692307692308,5.952016501603,5.7692307692308,5.7692307692308,2.3529411764706,0,0,2.3529411764706,18,32,40,RadarSonar,0,1500,0.6,3,400,12000,400,4,
XSL0101,Selen,1,Type,Type2,Seraphim,StdLand,0.18098566010622,0,0.13461538461538,0.7156010447216,0.13461538461538,0.13461538461538,8,0,0,8,18,28,0,Radar,0,35,0,0,11,80,11,3.8,
URB1201,Improved Power Generator,2,Type,Type2,Cybran,Structure,0,0,9.2307692307692,9.2307692307692,9.2307692307692,9.2307692307692,0,0,0,0,0,0,0,,0,2400,0,3,2250,22500,2250,0,
UEB1102,Basic Hydrocarbon Power Plant,1,Type,Type2,UEF,Structure,0,0,6.1538461538462,6.1538461538462,6.1538461538462,6.1538461538462,0,0,0,0,0,0,0,,0,1600,0,0,270,1800,270,0,
UAS0302,Omen Class,3,Type,Type2,Aeon,Navy,4.3725995171677,111.45400417086,153.84615384615,299.67275753418,153.84615384615,153.84615384615,600,0,0,632.72727272727,100,36,24,Radar,0,40000,0,16,8550,54000,8550,3.3,
UES0103,Thunderhead Class,1,Type,Type2,UEF,Navy,1.7994558567841,1.7708802884925,8.0769230769231,14.8972592222,8.0769230769231,11.676923076923,65,0,72,137,44,32,18,RadarSonar,0,2100,0,3,400,3500,400,4,MuzzleSalvoSize_Overridden,
URB3104,Omni Sensor Array,3,Type,Type2,Cybran,Structure,0,0,0.26923076923077,0.26923076923077,0.26923076923077,0.26923076923077,0,0,0,0,0,46,0,RadarOmni,0,70,0,1,2400,30000,2400,0,
UAB3202,Improved Sonar System,2,Type,Type2,Aeon,Structure,0,0,3.8461538461538,3.8461538461538,3.8461538461538,3.8461538461538,0,0,0,0,0,30,15,Sonar,0,1000,0,0,120,3600,120,0,
UAB1303,Advanced Mass Fabricator,3,Type,Type2,Aeon,Structure,0,0,23.076923076923,23.076923076923,23.076923076923,23.076923076923,0,0,0,0,0,0,0,,0,6000,0,1,6050,90000,6050,0,
XRC8005,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,0,,0,8000,0,0,5,50,5,0,
UAB5101,Wall Section,1,Type,Type2,Aeon,Structure,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,0,,0,4000,0,1,2,10,2,0,
UEB1301,Advanced Power Generator,3,Type,Type2,UEF,Structure,0,0,48.076923076923,48.076923076923,48.076923076923,48.076923076923,0,0,0,0,0,0,0,,0,12500,0,1,11250,112500,11250,0,
UEB5103,UEF Quantum Gate Beacon,3,Type,Type2,UEF,Structure,0,0,0.038461538461538,0.038461538461538,0.038461538461538,0.038461538461538,0,0,0,0,0,0,0,,0,10,0,0,5,50,5,0,
XRB0204,Hive Mk. II,2,Type,Type2,Cybran,Structure,0,0,4.8076923076923,4.8076923076923,4.8076923076923,4.8076923076923,0,0,0,0,0,15,0,,0,1250,0,2,400,2500,400,0,
XRC8002,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,0,,0,8000,0,0,5,50,5,0,
XSL0305,Usha-Ah,3,Type,Type2,Seraphim,Bot,3.9053483061468,17.337289537689,2.2692307692308,37.511868613066,2.2692307692308,2.2692307692308,280,0,0,280,70,32,0,,0,590,0,1,800,15000,800,3.5,
XRL0403,Megalith,4,Type,Type2,Cybran,Experi,0,222.90800834171,423.07692307692,761.36954680325,451.93512511585,436.41025641026,2307.6923076923,577.1640407785,266.66666666667,3151.5230151375,64,40,38,RadarSonar,0,110000,0.12,32,46000,450000,46000,2.4,MuzzleSalvoSize_Overridden,MuzzleSalvoSize_Overridden,
XRC8020,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,0,,0,16000,0,0,5,50,5,0,
UAB2301,Oblivion,2,Type,Type2,Aeon,Defense,0,7.0587535974876,7.7884615384615,22.347215135949,7.7884615384615,7.7884615384615,150,0,0,150,44,30,0,,0,2025,0,1,500,5000,500,0,
DAL0310,Absolver,3,Type,Type2,Aeon,Hover,0.13947672521953,0.86686447688444,4.6153846153846,6.1217258174886,4.6153846153846,4.6153846153846,10,0,0,10,60,20,0,,0,1200,0,0,420,4800,420,3.5,
UEB2109,DN1,1,Type,Type2,UEF,Defense,0,0,6.5384615384615,6.5384615384615,11.538461538462,6.5384615384615,0,100,0,100,45,24,40,Sonar,0,1700,0,1,450,3600,450,0,
XEC9008,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,0,,0,4000,0,0,2,10,2,0,
UEB2304,Flayer,3,Type,Type2,UEF,Defense,0,0,16.153846153846,16.153846153846,16.153846153846,37.903846153846,0,0,435,435,55,36,0,,0,4200,0,1,950,10500,950,0,
URA0303,Gemini,3,Type,Type2,Cybran,unknown,43.98735368566,23.241875003096,8.0769230769231,95.706151765679,8.0769230769231,28.476923076923,408,0,408,408,48,32,0,Radar,0,2100,0,10,660,48000,660,24,
XRC1502,PoW Facility,0,Type,Type2,Cybran,Structure,0,0,24.615384615385,24.615384615385,24.615384615385,24.615384615385,0,0,0,0,0,0,0,,0,6400,0,0,100,3000,100,0,
XAS0204,Vesper,4,Type,Type2,Aeon,Navy,0,0,6.9230769230769,6.9230769230769,13.083682983683,6.9230769230769,0,123.21212121212,0,123.21212121212,45,28,36,Sonar,0,1800,1,5,1080,12000,1080,4,
UEB0202,Improved Air Factory,2,Type,Type2,UEF,Structure,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,10,0,,0,8000,0,0,819,15210,819,0,
URA0304,Revenant,3,Type,Type2,Cybran,unknown,62.096978192992,89.098807689831,14.615384615385,196.11117049821,14.615384615385,17.415384615385,606,0,56,606,90,32,0,Radar,0,3800,0,10,2000,90000,2000,18,
UEB2303,Klink Hammer,2,Type,Type2,UEF,Structure,0,41.279260804021,8.4615384615385,58.074132598893,8.4615384615385,8.4615384615385,166.66666666667,0,0,166.66666666667,125,30,0,,0,2200,0,1,2000,18000,2000,0,
XRC8018,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,0,,0,16000,0,0,5,50,5,0,
URB0101,Basic Land Factory,1,Type,Type2,Cybran,Structure,0,0,8.4615384615385,8.4615384615385,8.4615384615385,8.4615384615385,0,0,0,0,0,10,0,,0,2200,0,2,240,2100,240,0,
UAB4201,Volcano,2,Type,Type2,Aeon,Defense,0,0,1.9230769230769,1.9230769230769,1.9230769230769,1.9230769230769,0,0,0,27.272727272727,22,28,0,,0,500,0,0,280,3200,280,0,
XRC8011,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,46.153846153846,46.153846153846,46.153846153846,46.153846153846,0,0,0,0,0,0,0,,0,12000,0,0,5,50,5,0,
XEC9006,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,0,,0,4000,0,0,2,10,2,0,
URB2204,Sky Web,2,Type,Type2,Cybran,Defense,0,0,11.346153846154,11.346153846154,11.346153846154,18.946153846154,0,0,152,152,44,30,0,,0,2950,0,3,560,5600,560,0,
UEA0203,Stinger,2,Type,Type2,UEF,unknown,7.2593470281409,0,5.3846153846154,16.543962412756,5.3846153846154,5.3846153846154,78,0,0,78,22,26,0,,0,1400,0,4,355,14500,355,12.5,
XEC9001,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,0,,0,4000,0,0,2,10,2,0,
UAB2105,Improved Energy Storage,2,Type,Type2,Aeon,Structure,0,0,5.7692307692308,5.7692307692308,5.7692307692308,5.7692307692308,0,0,0,0,0,0,0,,0,1500,0,2,750,4800,750,0,
XRC8016,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,0,,0,16000,0,0,5,50,5,0,
URB0302,Advanced Air Factory,3,Type,Type2,Cybran,Structure,0,0,65.384615384615,65.384615384615,65.384615384615,65.384615384615,0,0,0,0,0,10,0,,0,17000,0,3,4575,90500,4575,0,
UEB4203,Scattershield,2,Type,Type2,UEF,Structure,0,0,0.86538461538462,0.86538461538462,0.86538461538462,0.86538461538462,0,0,0,0,0,0,0,,0,225,0,0,360,5400,360,0,
UEA0204,Stork,2,Type,Type2,UEF,unknown,0,0,5.0769230769231,5.0769230769231,9.8769230769231,5.0769230769231,0,96,0,96,25,30,10,Sonar,0,1320,0,4,265,14000,265,16,
URA0107,Skyhook,1,Type,Type2,Cybran,unknown,0,0,2.1538461538462,2.1538461538462,2.1538461538462,2.1538461538462,0,0,0,0,0,32,0,,0,560,0,4,84,3780,84,12,
UEC0001,UEF Civilian Truck,1,Type,Type2,UEF,StdLand,0,0,1.0153846153846,1.0153846153846,1.0153846153846,1.0153846153846,0,0,0,0,0,18,0,,0,264,0,0,158,0,158,2.5,
XRL0005,Crab Egg (Artillery),3,Type,Type2,Cybran,Structure,0,0,0.038461538461538,0.038461538461538,0.038461538461538,0.038461538461538,0,0,0,0,0,0,0,,0,10,0,0,500,8900,500,0,
XEL0306,Spearhead,3,Type,Type2,UEF,StdLand,0,17.535429989548,6.5384615384615,30.07389152801,6.5384615384615,6.5384615384615,120,0,0,120,84,28,0,,0,1700,0,1,700,8500,700,2.8,MuzzleSalvoSize_Overridden,
DRA0202,Talon,2,Type,Type2,Cybran,unknown,20.098079107409,5.4099419802298,5.1923076923077,40.628900208518,5.1923076923077,9.1208791208791,198.57142857143,0,78.571428571429,198.57142857143,36,32,0,Radar,0,1350,0,6,300,14000,300,17,
XSB4301,Heavy Shield Generator,3,Type,Type2,Seraphim,Defense,0,0,84.230769230769,84.230769230769,84.230769230769,84.230769230769,0,0,0,0,0,0,0,,21000,900,0,3,2931,28000,2931,0,
XSB0103,Basic Naval Factory,1,Type,Type2,Seraphim,Navy,0,0,18.461538461538,18.461538461538,18.461538461538,18.461538461538,0,0,0,0,0,10,0,,0,4800,0,2,300,1500,300,0,
XRL0002,Crab Egg (Engineer),3,Type,Type2,Cybran,Structure,0,0,0.038461538461538,0.038461538461538,0.038461538461538,0.038461538461538,0,0,0,0,0,0,0,,0,10,0,0,625,4400,625,0,
XSA0102,Ia-atha,1,Type,Type2,Seraphim,unknown,6.1482156626725,0.74302669447238,1.1730769230769,11.064319280222,1.1730769230769,4.1730769230769,60,0,60,60,30,32,0,,0,305,0,1,50,3500,50,18,
SEB1401,Apotheosis,4,Type,Type2,UEF,Experi,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,168,0,0,,0,16000,0,15,147500,1920000,147500,0,
UAB2104,Seeker,1,Type,Type2,Aeon,Defense,0,0,5.3846153846154,5.3846153846154,5.3846153846154,9.5846153846154,0,0,84,84,44,29,0,,0,1400,0,0.5,180,1800,180,0,
XRC8017,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,0,,0,16000,0,0,5,50,5,0,
UEB2101,Plasma Cannon,1,Type,Type2,UEF,Defense,0,0.41279260804021,5,13.746125941374,5,5,166.66666666667,0,0,166.66666666667,26,26,0,,0,1300,0,0,250,2000,250,0,
UEB4202,SD - Pulse,2,Type,Type2,UEF,Defense,0,0,36.057692307692,36.057692307692,36.057692307692,36.057692307692,0,0,0,0,0,0,0,,9000,375,0,1,810,6000,810,0,
URB0303,Advanced Naval Factory,3,Type,Type2,Cybran,Navy,0,0,115.38461538462,115.38461538462,115.53846153846,115.38461538462,0,3.0769230769231,0,3.0769230769231,25,15,15,,0,30000,1.6,8,8000,35100,8000,0,
XRC8010,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,46.153846153846,46.153846153846,46.153846153846,46.153846153846,0,0,0,0,0,0,0,,0,12000,0,0,5,50,5,0,
XEC9007,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,0,,0,4000,0,0,2,10,2,0,
URB2205,Tentacle,2,Type,Type2,Cybran,Defense,0,0,23.461538461538,23.461538461538,33.461538461538,23.461538461538,0,200,0,200,60,30,40,Sonar,0,6100,0,6,1280,9000,1280,0,
URB0304,Quantum Gateway,3,Type,Type2,Cybran,Structure,0,0,48.076923076923,48.076923076923,48.076923076923,48.076923076923,0,0,0,0,0,10,0,,0,12500,0,8,10000,100000,10000,0,
UEB2106,Improved Mass Storage,2,Type,Type2,UEF,Structure,0,0,18.461538461538,18.461538461538,18.461538461538,18.461538461538,0,0,0,0,0,0,0,,0,4800,0,2,600,4500,600,0,
URA0101,Peeker,1,Type,Type2,Cybran,unknown,0,0,0.29230769230769,0.29230769230769,0.29230769230769,0.29230769230769,0,0,0,0,0,42,0,Radar,0,76,0,1,30,1950,30,20,
XRC8019,Cybran Wall Segment,0,Type,Type2,Cybran,Structure,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,0,,0,16000,0,0,5,50,5,0,
UEB0203,Improved Naval Factory,2,Type,Type2,UEF,Navy,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,10,0,,0,16000,0,4,1521,9360,1521,0,
URB4302,Guardian,3,Type,Type2,Cybran,Defense,0,0,14.615384615385,14.615384615385,14.615384615385,19.615384615385,0,0,100,117.64705882353,100,10,0,,0,3800,0,5,7500,105000,7500,0,
UEB2302,Duke,3,Type,Type2,UEF,Structure,0,919.49553440957,57.692307692308,999.68784210187,57.692307692308,57.692307692308,450,0,0,450,850,32,0,,0,15000,0,2,34500,660000,34500,0,
UEB2108,Aloha,2,Type,Type2,UEF,Structure,0,639.00295724624,5.7692307692308,704.77218801547,5.7692307692308,5.7692307692308,1200,0,0,1200,240,15,0,,0,1500,0,0,800,4000,800,0,
UAB0201,Improved Land Factory,2,Type,Type2,Aeon,Structure,0,0,23.846153846154,23.846153846154,23.846153846154,23.846153846154,0,0,0,0,0,10,0,,0,6200,0,2,1100,12100,1100,0,
UEB2305,Stonager,3,Type,Type2,UEF,Structure,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,20000,10,0,,0,4000,0,0,75000,1000000,75000,0,
URA0302,Spook,3,Type,Type2,Cybran,unknown,0,0,4.5769230769231,4.5769230769231,4.5769230769231,4.5769230769231,0,0,0,0,0,60,0,RadarSonarOmni,0,1190,0,4,195,7500,195,30,
XEC9009,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,0,,0,4000,0,0,2,10,2,0,
UEA0001,C-D1 "Rover",1,Type,Type2,UEF,unknown,0,0,0.023076923076923,0.023076923076923,0.023076923076923,0.023076923076923,0,0,0,0,0,12,0,,0,6,0,0,160,1600,160,4,
XSA0104,Vishala,2,Type,Type2,Seraphim,unknown,3.350467859142,0.17832640667337,9.4230769230769,14.751871188892,9.4230769230769,12.423076923077,36,0,60,96,30,32,0,,0,2450,0,6,340,12100,340,12.5,
XSB0301,Advanced Land Factory,3,Type,Type2,Seraphim,Structure,0,0,73.076923076923,73.076923076923,73.076923076923,73.076923076923,0,0,0,0,0,10,0,,0,19000,0,2,4725,42525,4725,0,
XSA0103,Sinnve,1,Type,Type2,Seraphim,unknown,9.7760022191731,4.0866468195981,1.1153846153846,20.478033654156,1.1153846153846,1.1153846153846,110,0,0,110,40,32,0,Radar,0,290,0,1,75,4250,75,11,
XAL0305,Sprite Striker,3,Type,Type2,Aeon,Bot,1.9526741530734,15.60356058392,2.2692307692308,26.825465506224,2.2692307692308,2.2692307692308,140,0,0,140,70,32,0,,0,590,0,1,720,14400,720,3.5,
